incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes,victim_age_group,suspect_age_group
INC002453,fraudulent activity,east,lakewood,AZ,5678 Main St,28.757237,-71.094554,2024-09-22 19:58:00,OFF0138,Sarah,Johnson,3471.0,SUS00003,Thomas,Walker,58.0,female,hispanic,VIC00453,William,Jackson,50.0,unknown,(876) -54-6-6113,blunt object,high,investigation,no arrest,3.0,17566.0,no,Incident at 5678 Main St. Officer responded at scene.,50-64,50-64
INC004717,abduction,northwest,oakdale,PA,4597 River Rd,30.480794,-117.634963,2020-08-19 09:34:00,OFF0074,Charles,Wilson,2632.0,SUS00763,Carol,Johnson,69.0,male,unknown,VIC00699,Charles,Williams,45.0,female,(825) -66-1-5895,firearm,high,open,dismissed,0.0,22774.688522222223,no,Incident at 4597 River Rd. Officer responded at scene.,35-49,65+
INC001582,battery,north,springfield,TX,7735 Sunset Blvd,26.97995,-71.994336,2024-04-09 04:35:00,OFF0111,Nancy,Thomas,7009.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00371,Mary,Jones,35.0,male,612-841-5963,blunt object,low,investigation,arrested,3.0,22774.688522222223,yes,Incident at 7735 Sunset Blvd. Officer responded at scene.,35-49,35-49
INC001036,stealing,southeast,centerville,FL,5316 Maple Dr,25.801074,-102.590212,2019-01-07 01:24:00,OFF0086,Mark,Brown,1788.0,SUS00588,Susan,Nguyen,43.0,male,hispanic,VIC00003,Michelle,White,84.0,female,873-130-7585,blunt object,critical,unknown,no arrest,4.0,13779.73,no,Incident at 5316 Maple Dr. Officer responded at scene.,65+,35-49
INC003124,roberry,east,hillcrest,CA,1831 Park Rd,43.657957,-78.713605,2024-10-25 22:22:00,OFF0085,Charles,Allen,5554.343440724363,SUS00311,Linda,Harris,68.0,female,asian,VIC00673,Carol,White,66.0,unknown,unknown,gun,medium,investigation,dismissed,0.0,1992.12,yes,Incident at 1831 Park Rd. Officer responded at scene.,65+,65+
INC001687,armed robbery,midtown,springfield,IL,4393 River Rd,25.047873,-96.318625,2024-10-25 22:22:00,OFF0021,Mark,Lee,5137.0,SUS00601,David,Lee,59.0,unknown,unknown,VIC00164,Sarah,Hill,36.0,unknown,255-908-6058,unarmed,medium,pending,arrested,2.0,16150.8,yes,unknown,35-49,50-64
INC003728,robbery,southwest,maplewood,PA,8487 Oak Ave,43.205226,-112.849569,2022-09-07 16:49:00,OFF0080,David,Nguyen,7570.0,SUS00475,Donna,Miller,67.0,female,white,VIC00254,Barbara,Johnson,52.22803904170364,unknown,(694) -48-4-4772,firearm,low,investigation,unknown,3.0,6820.94,no,Incident at 8487 Oak Ave. Officer responded at scene.,50-64,65+
INC003267,trespass,west,maplewood,NC,8000 Oak Ave,26.861922,-100.05611,2018-11-19 03:47:00,OFF0072,Matthew,Jones,1496.0,SUS00257,Susan,Lee,55.0,female,unknown,VIC00320,Joseph,Johnson,16.0,female,302-877-1761,hands/feet,medium,pending,no arrest,4.0,29650.42,yes,Incident at 8000 Oak Ave. Officer responded at scene.,13-17,50-64
INC001421,  kidnaping  ,southeast,riverside,TX,1345 Park Rd,25.605901,-110.09174,2021-07-30 08:58:00,OFF0100,John,Torres,7634.0,SUS00469,Charles,White,52.0,female,unknown,VIC00449,Richard,Garcia,61.0,female,701-196-5437,blunt object,high,investigation,dismissed,1.0,20349.79,no,Incident at 1345 Park Rd. Officer responded at scene.,50-64,50-64
INC004877,dui,north,riverside,FL,7760 Oak Ave,45.20602,-76.77416,2024-11-28 06:54:00,OFF0121,Chris,Wright,8912.0,SUS00494,Mark,Jackson,44.0,male,unknown,VIC00009,Chris,Scott,43.0,male,675-882-2688,knife,critical,investigation,warning issued,5.0,6027.71,yes,Incident at 7760 Oak Ave. Officer responded at scene.,35-49,35-49
INC003939,theft/larceny,northwest,centerville,FL,486 Elm Blvd,42.266202,-93.347667,2022-03-07 22:06:00,OFF0090,Emily,Allen,5615.0,SUS00245,Sarah,Harris,35.0,unknown,unknown,VIC00504,Mark,Smith,80.0,unknown,849-470-3391,rifle,critical,investigation,unknown,4.0,29586.89,no,unknown,65+,35-49
INC002630,fraud,south,riverside,AZ,9978 Cedar Lane,28.536539,-116.381044,2022-12-15 01:47:00,OFF0028,Susan,Nguyen,8097.0,SUS00307,William,Johnson,64.0,male,hispanic,VIC00091,Nancy,Torres,45.0,female,6928167278,bat,medium,closed,arrested,0.0,22774.688522222223,yes,Incident at 9978 Cedar Lane. Officer responded at scene.,35-49,50-64
INC000294,narcotics,north,hillcrest,NC,4135 Park Rd,177.0444,-105.885119,2019-11-04 09:42:00,OFF0047,Michelle,Taylor,4380.0,SUS00512,Richard,Wright,35.0,male,black,VIC00617,Carol,Harris,52.22803904170364,female,(811) -39-2-5071,blunt object,critical,closed,arrested,0.0,30963.84,yes,Incident at 4135 Park Rd. Officer responded at scene.,50-64,35-49
INC98971,theft ,north,springfield,IL,2765 River Rd,47.457071,-87.333497,2018-08-09 23:08:00,OFF0128,Patricia,Jones,2471.0,SUS00154,Michael,Young,30.0,male,unknown,VIC00441,Nancy,Thomas,69.0,female,780-762-8436,bat,low,resolved,dismissed,3.0,10780.97,yes,Incident at 2765 River Rd. Officer responded at scene.,65+,25-34
INC004406,assault,midtown,springfield,OH,5703 Cedar Lane,43.166467,-86.669839,2022-02-19 18:12:00,OFF0104,Robert,Williams,5233.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00023,Daniel,Miller,14.0,male,unknown,firearm,high,closed,arrested,4.0,42250.64,yes,Incident at 5703 Cedar Lane. Officer responded at scene.,13-17,35-49
INC001715,dui,west,centerville,IL,2662 Park Rd,28.42617,-90.557981,2018-10-04 20:33:00,OFF0011,BARBARA,Young,5554.343440724363,SUS00055,Barbara,Wilson,17.0,female,asian,VIC00899,John,Flores,37.0,female,640-880-2925,rifle,critical,investigation,dismissed,1.0,9057.42,no,Incident at 2662 Park Rd. Officer responded at scene.,35-49,13-17
INC000252,dom. violence,midtown,fairview,GA,6375 Sunset Blvd,46.387072,-121.346504,2020-11-24 04:40:00,OFF0082,Susan,Nguyen,8280.0,SUS00156,Emily,Harris,28.0,female,unknown,VIC00175,William,Thomas,14.0,unknown,785-180-8971,rifle,medium,pending,dismissed,2.0,15201.64,no,Incident at 6375 Sunset Blvd. Officer responded at scene.,13-17,25-34
INC003443,vandalism,midtown,riverside,NC,4634 River Rd,29.938123,-111.146453,2018-02-09 15:48:00,OFF0014,Richard,Anderson,2910.0,SUS00300,Donna,Hill,48.0,male,black,VIC00573,Chris,Wilson,24.0,male,unknown,unknown,low,open,warning issued,0.0,1359.02,yes,unknown,18-24,35-49
INC004644,hacking,midtown,centerville,IL,1928 River Rd,32.497136,-78.32539,2024-04-05 22:45:00,OFF0101,CHARLES,Young,6910.0,SUS00018,Barbara,Wilson,71.0,other,hispanic,VIC00167,Carol,Harris,87.0,male,691-333-2321,knife,high,unknown,arrested,0.0,13983.62,no,Incident at 1928 River Rd. Officer responded at scene.,65+,65+
INC004042,sexual  assault,south,riverside,FL,5284 Main St,25.470022,-77.299126,2024-08-17 09:51:00,OFF0022,Joseph,Torres,8089.0,SUS00173,Susan,Young,63.0,male,asian,VIC00422,Richard,Green,28.0,male,405-650-7419,unknown,medium,open,unknown,0.0,22774.688522222223,no,Incident at 5284 Main St. Officer responded at scene.,25-34,50-64
INC003354,drug offense,west,fairview,NY,4930 Park Rd,46.732627,-90.413487,2018-06-13 02:11:00,OFF0072,Charles,Johnson,1141.0,SUS00772,Charles,Brown,46.0,female,hispanic,VIC00243,Ashley,Moore,34.0,male,(354) -71-0-1019,blunt object,low,open,arrested,4.0,1383.57,yes,Incident at 4930 Park Rd. Officer responded at scene.,25-34,35-49
INC003927,dom. violence,northwest,oakdale,IL,9889 Sunset Blvd,46.229991,-113.104948,2022-06-29 06:37:00,OFF0073,mark,Torres,8994.0,SUS00110,Donna,Nguyen,46.0,female,white,VIC00749,Daniel,Anderson,20.0,other,291-398-1702,pistol,high,resolved,warning issued,2.0,27238.71,yes,Incident at 9889 Sunset Blvd. Officer responded at scene.,18-24,35-49
INC004056,trespass,southeast,riverside,NY,9181 Maple Dr,47.753297,-76.510388,2022-06-29 06:37:00,OFF0124,Sarah,White,4996.0,SUS00244,Richard,Brown,54.0,male,unknown,VIC00468,Ashley,Williams,42.0,unknown,554-385-2967,firearm,high,unknown,arrested,1.0,41917.51,yes,Incident at 9181 Maple Dr. Officer responded at scene.,35-49,50-64
INC001223,deception,south,maplewood,NC,3925 Washington Ave,44.323977,-81.796328,2022-10-09 20:40:00,OFF0058,John,Davis,9991.0,SUS00015,Daniel,Hall,28.0,male,asian,VIC00203,Carol,Jackson,68.0,unknown,unknown,bat,medium,open,arrested,2.0,22774.688522222223,yes,unknown,65+,25-34
INC004085,burglary,northwest,lakewood,PA,9628 River Rd,40.740994924359235,-109.846929,2022-08-22 21:12:00,OFF0121,Richard,Wright,2310.0,SUS00326,William,Johnson,28.0,male,white,VIC00510,Charles,Thompson,78.0,other,452-447-6102,rifle,medium,investigation,arrested,0.0,24415.83,yes,Incident at 9628 River Rd. Officer responded at scene.,65+,25-34
INC002867,burglry,northeast,fairview,GA,6839 Maple Dr,31.844561,-88.75169886462699,2018-08-08 11:09:00,OFF0124,Linda,Lee,5554.343440724363,SUS00183,Thomas,Smith,37.0,male,black,VIC00743,Daniel,Wright,67.0,male,682-182-3383,unknown,medium,investigation,warning issued,4.0,39229.54,no,Incident at 6839 Maple Dr. Officer responded at scene.,65+,35-49
INC000619,b&e,northeast,centerville,AZ,3726 Sunset Blvd,47.313941,97.3866,2019-08-31 14:24:00,OFF0092,Sarah,Hill,6174.0,SUS00782,Charles,Walker,67.0,other,other,VIC00738,Ashley,Williams,19.0,female,690-791-4548,bat,critical,closed,arrested,1.0,35524.2,yes,unknown,18-24,65+
INC000987,cyber crime,central,riverside,FL,9932 Washington Ave,28.426255,-70.427232,2024-04-30 02:46:00,OFF0065,susan,Wilson,2424.0,SUS00521,Matthew,Harris,50.0,female,black,VIC00312,Matthew,Flores,49.0,other,558-124-8501,gun,critical,investigation,warning issued,0.0,41039.01,no,Incident at 9932 Washington Ave. Officer responded at scene.,35-49,50-64
INC000876,homicide,southwest,centerville,FL,1513 Lincoln St,41.700934,58.8183,2019-07-04 12:52:00,OFF0142,Matthew,Davis,5905.0,SUS00601,William,Miller,15.0,unknown,unknown,VIC00815,Susan,Garcia,67.0,other,unknown,blunt object,critical,open,warning issued,2.0,39257.28,yes,Incident at 1513 Lincoln St. Officer responded at scene.,65+,13-17
INC003958,fire setting,northeast,oakdale,PA,8752 Elm Blvd,46.754268,-79.958336,2024-12-27 09:17:00,OFF0139,Nancy,Garcia,1683.0,SUS00544,Richard,Davis,46.0,unknown,hispanic,VIC00742,Donna,White,79.0,male,581-817-1264,unarmed,medium,unknown,warning issued,0.0,22774.688522222223,no,Incident at 8752 Elm Blvd. Officer responded at scene.,65+,35-49
INC003995,homicide,north,hillcrest,FL,9674 River Rd,173.7084,-94.737739,2018-06-22 01:11:00,OFF0029,JENNIFER,Hill,7605.0,SUS00377,Thomas,Davis,70.0,unknown,black,VIC00151,Mary,Young,51.0,other,2767455798,unarmed,high,investigation,no arrest,3.0,7014.57,no,unknown,50-64,65+
INC002350,fire setting,south,oakdale,NY,549 Cedar Lane,40.740994924359235,-99.514152,2023-10-31 02:27:00,OFF0099,Emily,Brown,9709.0,SUS00649,Carol,Johnson,29.0,male,hispanic,unknown,unknown,unknown,52.22803904170364,unknown,unknown,rifle,critical,unknown,arrested,0.0,45485.58,no,unknown,50-64,25-34
INC002310,roberry,central,oakdale,TX,7110 Cedar Lane,37.00051,-116.179467,2022-05-10 16:32:00,OFF0131,Charles,Martin,8498.0,SUS00281,David,Harris,44.0,unknown,unknown,VIC00164,Susan,Jones,20.0,male,3807152141,knife,high,open,no arrest,4.0,29708.81,no,Incident at 7110 Cedar Lane. Officer responded at scene.,18-24,35-49
INC004039,dwi,central,springfield,TX,8024 Park Rd,45.605663,-110.27141,2021-04-12 02:18:00,OFF0050,Charles,Flores,4891.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,unknown,unknown,unknown,52.22803904170364,unknown,unknown,firearm,critical,open,arrested,5.0,22774.688522222223,no,Incident at 8024 Park Rd. Officer responded at scene.,50-64,35-49
INC004943,sexual assault,west,lakewood,TX,1925 Sunset Blvd,34.615652,-94.00812,2022-12-31 17:06:00,OFF0109,Robert,Miller,9284.0,SUS00730,Susan,Allen,63.0,male,unknown,VIC00205,Mark,Torres,50.0,female,816-981-7872,blunt object,medium,pending,dismissed,0.0,12448.51,yes,Incident at 1925 Sunset Blvd. Officer responded at scene.,50-64,50-64
INC003851,burglary,southwest,maplewood,IL,9478 Sunset Blvd,30.774792,-99.609975,2019-11-02 22:41:00,OFF0031,Carol,Brown,1768.0,SUS00373,Richard,Harris,61.0,male,hispanic,unknown,unknown,unknown,52.22803904170364,unknown,unknown,unarmed,unknown,closed,no arrest,3.0,38909.22,no,Incident at 9478 Sunset Blvd. Officer responded at scene.,50-64,50-64
INC003790,tresspassing,northeast,hillcrest,OH,727 Park Rd,37.344958,-96.684537,2021-09-07 21:17:00,OFF0026,James,Allen,7678.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00516,Charles,Allen,89.0,male,592-990-1430,bat,medium,closed,warning issued,2.0,22774.688522222223,yes,Incident at 727 Park Rd. Officer responded at scene.,65+,35-49
INC004303,theft,north,lakewood,NC,1397 Cedar Lane,36.305986,61.02,2019-10-02 03:46:00,OFF0150,Michelle,Anderson,1174.0,SUS00237,John,Brown,48.0,unknown,hispanic,VIC00241,Jessica,Walker,90.0,unknown,unknown,blunt object,high,investigation,no arrest,4.0,43160.88,no,Incident at 1397 Cedar Lane. Officer responded at scene.,65+,35-49
INC003000,dui,central,riverside,NY,3735 Cedar Lane,40.874108,-78.672938,2018-04-18 10:42:00,OFF0132,Jennifer,Thomas,4673.0,SUS00637,Jennifer,Moore,55.0,unknown,white,VIC00816,Mary,Walker,18.0,female,unknown,blunt object,low,unknown,warning issued,5.0,12382.93,no,unknown,18-24,50-64
INC000176,theft ,northwest,fairview,OH,9209 Park Rd,39.367487,-73.414977,2021-05-12 10:06:00,OFF0110,Patricia,Davis,4502.0,SUS00109,Jennifer,Smith,40.0,unknown,white,VIC00013,Joseph,Davis,18.0,unknown,485-765-7045,knife,medium,pending,no arrest,2.0,38377.26,no,Incident at 9209 Park Rd. Officer responded at scene.,18-24,35-49
INC003282,arsen,midtown,maplewood,GA,5335 Lincoln St,39.872515,-88.75169886462699,2021-03-21 09:22:00,OFF0100,Jennifer,Johnson,1097.0,SUS00047,Mary,Allen,56.0,male,black,VIC00236,Charles,Green,20.0,unknown,269-959-7352,pistol,medium,open,dismissed,4.0,22774.688522222223,yes,Incident at 5335 Lincoln St. Officer responded at scene.,18-24,50-64
INC004698,vandalism,southwest,hillcrest,FL,9609 Main St,136.8835,-105.259301,2019-01-18 15:49:00,OFF0004,Robert,Thompson,2133.0,SUS00632,David,Williams,42.0,unknown,other,VIC00702,Jessica,Smith,27.0,male,532-328-4430,knife,low,investigation,arrested,3.0,11519.09,no,Incident at 9609 Main St. Officer responded at scene.,25-34,35-49
INC004220,trespassing,north,maplewood,TX,2030 Lincoln St,44.755527,-88.75169886462699,2019-01-18 15:49:00,OFF0057,Charles,Lee,5489.0,SUS00682,Carol,Johnson,22.0,female,black,VIC00380,David,Flores,88.0,other,6203816431,pistol,critical,closed,unknown,2.0,28182.31,unknown,Incident at 2030 Lincoln St. Officer responded at scene.,65+,18-24
INC004969,deception,northwest,lakewood,TX,2614 River Rd,39.52012,-96.197365,2023-11-09 16:01:00,OFF0142,James,Taylor,5554.343440724363,SUS00585,William,Lee,23.0,male,asian,VIC00108,Donna,Hill,25.0,unknown,327-949-1229,gun,high,open,dismissed,3.0,12047.94,yes,unknown,25-34,18-24
INC002291,assault,east,hillcrest,GA,8261 Elm Blvd,38.103072,-113.688614,2020-10-21 19:38:00,OFF0114,Michelle,Brown,7587.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00012,Matthew,Moore,17.0,female,727-666-8204,gun,high,resolved,no arrest,0.0,39057.86,unknown,Incident at 8261 Elm Blvd. Officer responded at scene.,13-17,35-49
INC004398,kidnapping,southwest,hillcrest,NY,8118 Maple Dr,25.017571,-77.575507,2023-04-12 02:32:00,OFF0033,William,Garcia,3290.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00261,Jennifer,Torres,12.0,unknown,807-411-9979,rifle,high,unknown,arrested,0.0,40984.79,yes,unknown,0-12,35-49
INC000780,fraud,north,lakewood,AZ,835 Cedar Lane,40.740994924359235,-101.788579,2019-07-24 04:33:00,OFF0047,Matthew,Anderson,2287.0,SUS00433,Linda,Smith,75.0,female,hispanic,VIC00495,Charles,Green,11.0,female,unknown,hands/feet,medium,resolved,no arrest,4.0,41274.77,yes,Incident at 835 Cedar Lane. Officer responded at scene.,0-12,65+
INC002567,assault,southeast,maplewood,FL,2380 Maple Dr,35.130423,-75.930324,2018-08-03 05:47:00,OFF0096,Mary,Garcia,2955.0,SUS00167,Patricia,Allen,66.0,female,unknown,unknown,unknown,unknown,52.22803904170364,unknown,unknown,blunt object,high,resolved,no arrest,5.0,22774.688522222223,no,Incident at 2380 Maple Dr. Officer responded at scene.,50-64,65+
INC003749,arsen,east,maplewood,FL,1128 Lincoln St,26.781671,-86.143972,2023-04-02 09:01:00,OFF0149,Patricia,Moore,1053.0,SUS00053,Patricia,Young,41.0,female,other,VIC00428,Anthony,Miller,78.0,female,(350) -78-1-4914,unknown,low,unknown,warning issued,5.0,26938.01,no,Incident at 1128 Lincoln St. Officer responded at scene.,65+,35-49
INC001071,arson,south,riverside,AZ,3246 Elm Blvd,43.757314,-74.408708,2019-10-19 01:36:00,OFF0021,Ashley,Smith,8162.0,SUS00407,Mark,Jackson,59.0,male,black,VIC00863,Carol,Wilson,70.0,female,720-610-8651,gun,medium,pending,dismissed,5.0,35227.0,no,Incident at 3246 Elm Blvd. Officer responded at scene.,65+,50-64
INC001631,drug offence,northwest,maplewood,NC,6528 Elm Blvd,33.191921,-103.563946,2024-02-28 01:33:00,OFF0083,Mark,Thompson,1480.0,SUS00254,Donna,Taylor,29.0,unknown,unknown,VIC00344,John,Wright,34.0,female,417-464-3125,blunt object,low,unknown,dismissed,2.0,33094.06,no,unknown,25-34,25-34
INC000323,property damage,north,springfield,PA,7596 Elm Blvd,26.412306,-75.775292,2018-07-05 03:31:00,OFF0118,Thomas,Moore,4339.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00295,William,Garcia,64.0,male,214-584-9676,blunt object,critical,closed,arrested,2.0,32212.5,no,Incident at 7596 Elm Blvd. Officer responded at scene.,50-64,35-49
INC002282,theft,southeast,riverside,GA,9959 Cedar Lane,31.972965,-89.938745,2018-04-26 12:32:00,OFF0118,James,Moore,6529.0,SUS00725,Donna,Torres,26.0,female,asian,VIC00335,Barbara,Hall,84.0,male,999-825-6818,knife,medium,pending,dismissed,2.0,28163.23,yes,Incident at 9959 Cedar Lane. Officer responded at scene.,65+,25-34
INC001869,sexual assault,north,oakdale,AZ,4963 Oak Ave,44.492862,-72.357641,2023-07-04 11:07:00,OFF0145,Barbara,Hall,4390.0,SUS00041,William,Wilson,49.0,male,unknown,VIC00067,Michael,Hill,15.0,male,773-502-6304,unarmed,medium,closed,arrested,3.0,39170.85,yes,unknown,13-17,35-49
INC001135,fraud,east,centerville,CA,5726 Elm Blvd,40.740994924359235,-107.680001,2023-07-04 11:07:00,OFF0110,Nancy,Nguyen,5213.0,SUS00797,Emily,Taylor,42.0,female,black,VIC00550,Joseph,Thomas,42.0,female,828-977-2967,hands,high,unknown,dismissed,2.0,417.94,yes,Incident at 5726 Elm Blvd. Officer responded at scene.,35-49,35-49
INC002598,deception,east,hillcrest,NY,8556 Park Rd,28.404175,-111.562183,2023-01-21 09:01:00,OFF0108,David,Flores,8985.0,SUS00222,Michael,Anderson,19.0,female,white,VIC00431,William,Harris,45.0,female,920-811-9588,unknown,medium,resolved,no arrest,0.0,32213.34,yes,Incident at 8556 Park Rd. Officer responded at scene.,35-49,18-24
INC002214,trespassing,south,maplewood,AZ,7883 Lincoln St,44.487579,-109.678964,2023-01-21 09:01:00,OFF0057,Richard,White,8055.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00512,Jessica,Brown,52.22803904170364,unknown,942-552-8052,bat,critical,unknown,no arrest,2.0,49340.2,no,unknown,50-64,35-49
INC002771,sexual assault,central,riverside,FL,9006 Lincoln St,130.9274,-100.769316,2021-06-23 03:50:00,OFF0127,Robert,Allen,1624.0,SUS00171,Susan,Torres,54.0,unknown,black,VIC00457,Patricia,Green,59.0,unknown,941-229-5514,knife,critical,unknown,no arrest,0.0,45422.83,no,unknown,50-64,50-64
INC000789,tresspassing,midtown,riverside,NY,5075 Main St,39.896311,-92.662899,2024-12-16 18:25:00,OFF0121,Karen,Miller,9745.0,SUS00473,Ashley,Allen,56.0,male,white,VIC00541,Michael,Jackson,40.0,other,907-874-4350,unknown,low,open,warning issued,3.0,37605.53,no,Incident at 5075 Main St. Officer responded at scene.,35-49,50-64
INC004037,fire setting,northeast,springfield,AZ,3520 Park Rd,31.434611,-71.054341,2022-07-08 18:14:00,OFF0080,Karen,Brown,7294.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00919,Mary,Moore,51.0,male,unknown,pistol,critical,investigation,arrested,4.0,33298.51,yes,unknown,50-64,35-49
INC94075,drug offence,central,riverside,NY,8086 Park Rd,38.61413,-76.758811,2018-09-27 03:45:00,OFF0098,Jessica,Young,7127.0,SUS00786,Michelle,Wright,54.0,female,black,VIC00666,Matthew,Harris,10.0,male,793-374-9112,blunt object,low,closed,warning issued,0.0,16464.18,yes,Incident at 8086 Park Rd. Officer responded at scene.,0-12,50-64
INC002924,fraudulent activity,west,springfield,AZ,9434 Cedar Lane,34.229231,-102.591599,2018-12-09 11:11:00,OFF0014,Robert,Brown,8532.0,SUS00709,Barbara,Hill,44.0,unknown,white,unknown,unknown,unknown,52.22803904170364,unknown,unknown,unarmed,high,closed,dismissed,4.0,34728.85,no,Incident at 9434 Cedar Lane. Officer responded at scene.,50-64,35-49
INC003680,homicide,midtown,oakdale,PA,1880 Oak Ave,43.53487,-72.258618,2022-06-20 12:23:00,OFF0123,JOHN,White,9374.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00455,Emily,Scott,13.0,unknown,353-548-2767,rifle,low,unknown,unknown,0.0,22774.688522222223,yes,Incident at 1880 Oak Ave. Officer responded at scene.,13-17,35-49
INC004390,dom. violence,southeast,oakdale,OH,3769 Sunset Blvd,40.740994924359235,92.3562,2018-05-08 23:29:00,OFF0028,Carol,Garcia,9426.0,SUS00693,Michelle,Wilson,61.0,unknown,white,VIC00440,Charles,White,10.0,male,622-280-4161,hands,critical,open,warning issued,0.0,9050.34,no,Incident at 3769 Sunset Blvd. Officer responded at scene.,0-12,50-64
INC000095,drug offence,northeast,maplewood,AZ,2997 Washington Ave,31.446132,-110.451175,2022-11-27 15:16:00,OFF0033,Mary,Martin,7933.0,SUS00490,Mary,Martin,37.0,female,unknown,VIC00795,Patricia,Allen,76.0,male,523-805-1137,firearm,unknown,pending,no arrest,4.0,5037.39,no,Incident at 2997 Washington Ave. Officer responded at scene.,65+,35-49
INC003297,robbery,west,riverside,AZ,5751 Cedar Lane,31.649073,-115.612242,2021-08-09 14:06:00,OFF0024,Carol,Lee,1500.0,unknown,unknown,unknown,48.560030015007506,unknown,unknown,VIC00262,Nancy,Johnson,52.22803904170364,male,975-112-2174,unknown,high,open,unknown,3.0,18797.51,yes,Incident at 5751 Cedar Lane. Officer responded at scene.,50-64,35-49
INC001173,armed robbery,central,oakdale,NC,3648 Sunset Blvd,40.740994924359235,-97.27035,2020-10-16 20:51:00,OFF0112,Barbara,Moore,1374.0,SUS00216,William,Martin,26.0,other,black,VIC00076,William,Green,52.0,male,914-605-3958,firearm,critical,pending,arrested,2.0,16013.36,no,unknown,50-64,25-34
INC000696,tresspassing,west,centerville,NC,632 Main St,36.349576,-85.043868,2020-10-25 04:13:00,OFF0094,Nancy,Moore,9968.0,SUS00318,Emily,Jackson,44.0,female,unknown,VIC00866,Jessica,Jackson,26.0,male,unknown,unknown,unknown,pending,warning issued,0.0,7701.9,no,Incident at 632 Main St. Officer responded at scene.,25-34,35-49
INC003009,graffiti,southwest,maplewood,TX,530 Oak Ave,29.185825,-76.883042,2021-10-05 22:42:00,OFF0127,  Chris  ,Walker,8192.0,SUS00647,Emily,Hill,53.0,female,unknown,VIC00233,John,Thomas,26.0,unknown,869-694-7180,unknown,high,open,warning issued,1.0,31490.11,no,Incident at 530 Oak Ave. Officer responded at scene.,25-34,50-64
INC000507,burglary,south,oakdale,AZ,9075 Main St,40.740994924359235,-114.723226,2024-03-23 23:34:00,OFF0071,Charles,Miller,2930.0,SUS00135,Barbara,Thomas,65.0,male,unknown,VIC00787,Matthew,White,60.0,other,531-757-5554,unknown,low,resolved,unknown,1.0,19430.02,yes,Incident at 9075 Main St. Officer responded at scene.,50-64,65+
INC003233,domestic violence,northeast,lakewood,OH,8984 Oak Ave,41.000315,-119.724071,2022-06-08 23:28:00,OFF0033,CHRIS,Brown,4476.0,SUS00154,Michael,White,40.0,female,white,VIC00513,Matthew,Young,75.0,male,987-990-6331,knife,medium,resolved,no arrest,4.0,20351.29,no,Incident at 8984 Oak Ave. Officer responded at scene.,65+,35-49
INC001228,homocide,southeast,springfield,FL,3911 Park Rd,32.306134,-114.75141,2020-10-24 06:14:00,OFF0007,JESSICA,Garcia,8675.0,SUS00318,Emily,Torres,68.0,male,white,VIC00485,Mark,Martin,77.0,male,371-619-7441,knife,low,closed,no arrest,0.0,15580.22,no,Incident at 3911 Park Rd. Officer responded at scene.,65+,65+
INC001569,theft/larceny,southeast,hillcrest,GA,3981 Cedar Lane,45.426827,75.4246,2020-01-24 05:09:00,OFF0038,David,Walker,3176.0,SUS00523,Barbara,Flores,16.0,other,unknown,VIC00116,Michael,Jones,29.0,male,633-977-1335,knife,critical,investigation,no arrest,4.0,5172.38,yes,Incident at 3981 Cedar Lane. Officer responded at scene.,25-34,13-17
INC002622,arsen,north,maplewood,CA,1008 Cedar Lane,36.495111,-100.960512,2020-04-09 22:01:00,OFF0144,Jennifer,Garcia,1496.0,SUS00165,Robert,Miller,43.0,male,asian,VIC00039,Charles,White,74.0,unknown,605-430-9231,unarmed,low,investigation,no arrest,1.0,1486.41,unknown,Incident at 1008 Cedar Lane. Officer responded at scene.,65+,35-49
INC000429,fraud,midtown,springfield,NC,2846 Elm Blvd,36.630095,-82.296369,2020-05-14 09:33:00,OFF0131,Joseph,Scott,5417.0,SUS00328,Susan,Brown,69.0,unknown,asian,VIC00852,David,Thompson,68.0,other,702-226-8430,hands,critical,pending,arrested,0.0,48391.76,yes,Incident at 2846 Elm Blvd. Officer responded at scene.,65+,65+
INC004639,homicide,midtown,oakdale,NC,3695 Cedar Lane,37.130884,-76.524869,2023-04-04 21:43:00,OFF0101,Robert,Hall,5786.0,SUS00291,Michelle,Martin,41.0,female,asian,VIC00979,Jennifer,Moore,30.0,male,(277) -77-4-9001,firearm,low,open,no arrest,1.0,37937.56,no,Incident at 3695 Cedar Lane. Officer responded at scene.,25-34,35-49
